marker,chr,pos
Super-Scaffold_100004_5856913,3,90.935
Super-Scaffold_100004_5856833,3,90.935
Super-Scaffold_100004_5696897,3,91.9615
Super-Scaffold_100004_5696818,3,91.9615
Super-Scaffold_100004_5595731,3,92.4715
Super-Scaffold_100004_5595716,3,92.4715
Super-Scaffold_100004_5555858,3,93.625
Super-Scaffold_100004_5555836,3,93.625
Super-Scaffold_100004_5555823,3,93.625
Super-Scaffold_100004_5555817,3,93.625
Super-Scaffold_100004_5555810,3,93.625
Super-Scaffold_100004_5555768,3,93.625
Super-Scaffold_100004_5555766,3,93.625
Super-Scaffold_100004_5555760,3,93.625
Super-Scaffold_100004_5505056,3,95.167
Super-Scaffold_100004_5505002,3,95.2935
Super-Scaffold_100004_5504940,3,95.2935
Super-Scaffold_100004_5504935,3,95.2935
Super-Scaffold_100004_5504905,3,95.2935
Super-Scaffold_100004_5504869,3,95.2935
Super-Scaffold_100004_5497596,3,95.9325
Super-Scaffold_100004_5343389,3,96.6965
Super-Scaffold_100004_5343360,3,96.6965
Super-Scaffold_100004_5050553,3,97.8505
Super-Scaffold_100004_5028583,3,98.486
Super-Scaffold_100004_5028417,3,98.6125
Super-Scaffold_100004_5028357,3,98.6125
Super-Scaffold_100004_4904725,3,99.12
Super-Scaffold_100004_4904622,3,99.3735
Super-Scaffold_100004_4823915,3,99.5
Super-Scaffold_100004_4730091,3,99.7535
Super-Scaffold_100004_4467373,3,102.0825
Super-Scaffold_100004_4467369,3,102.0825
Super-Scaffold_100004_4467359,3,102.0825
Super-Scaffold_100004_4467351,3,102.0825
Super-Scaffold_100004_4467341,3,102.0825
Super-Scaffold_100004_4467328,3,102.0825
Super-Scaffold_100004_4467319,3,102.0825
Super-Scaffold_100004_4467257,3,102.0825
Super-Scaffold_100004_4467247,3,102.0825
Super-Scaffold_100004_4467171,3,102.0825
Super-Scaffold_100004_4427182,3,103.7555
Super-Scaffold_100004_4426999,3,103.7555
Super-Scaffold_100004_4426988,3,103.7555
Super-Scaffold_100004_4342707,3,105.1645
Super-Scaffold_100004_4342689,3,105.1645
Super-Scaffold_100004_4342686,3,105.1645
Super-Scaffold_100004_4290981,3,105.6745
Super-Scaffold_100004_4290935,3,105.6745
Super-Scaffold_100004_4290922,3,105.6745
Super-Scaffold_100004_4271481,3,105.928
Super-Scaffold_100004_4243853,3,105.928
Super-Scaffold_100004_4243720,3,106.0545
Super-Scaffold_100004_4075309,3,108.522
Super-Scaffold_100004_4075283,3,108.522
Super-Scaffold_100004_4075282,3,108.522
Super-Scaffold_100004_4075280,3,108.6485
Super-Scaffold_100004_4075262,3,108.6485
Super-Scaffold_100004_4075242,3,108.6485
Super-Scaffold_100004_4075238,3,108.6485
Super-Scaffold_100004_4075237,3,108.6485
Super-Scaffold_100004_4075207,3,108.6485
Super-Scaffold_100004_4054794,3,110.449
Super-Scaffold_100004_4054646,3,110.449
Super-Scaffold_100004_4054604,3,110.449
Super-Scaffold_100004_4054593,3,110.449
Super-Scaffold_100004_4033696,3,110.449
Super-Scaffold_100004_4026753,3,111.0845
Super-Scaffold_100004_3962995,3,111.211
Super-Scaffold_100004_3797837,3,112.3685
Super-Scaffold_100004_3797833,3,112.3685
Super-Scaffold_100004_3669918,3,112.877
Super-Scaffold_100004_3596174,3,113.5125
Super-Scaffold_100004_3583147,3,114.0205
Super-Scaffold_100004_3343095,3,114.914
Super-Scaffold_100004_3317086,3,115.0405
Super-Scaffold_100004_3271795,3,115.0405
Super-Scaffold_100004_3271687,3,115.0405
Super-Scaffold_100004_3019184,3,115.8035
Super-Scaffold_100004_3019180,3,115.8035
Super-Scaffold_100004_2616950,3,115.93
Super-Scaffold_100004_2616911,3,115.93
Super-Scaffold_100004_2616896,3,115.93
Super-Scaffold_100004_2616889,3,115.93
Super-Scaffold_100004_2616868,3,115.93
Super-Scaffold_100004_2616850,3,115.93
Super-Scaffold_100004_2528746,3,116.184
Super-Scaffold_100004_2528745,3,116.184
Super-Scaffold_100004_2148682,3,117.606
Super-Scaffold_100004_2148581,3,117.7325
Super-Scaffold_100004_1827878,3,118.89
Super-Scaffold_100004_1827129,3,119.398
Super-Scaffold_100004_1827083,3,119.398
Super-Scaffold_100004_1490911,3,120.034
Super-Scaffold_100004_1479388,3,120.034
Super-Scaffold_100004_1479213,3,120.034
Super-Scaffold_100004_1356911,3,120.414
Super-Scaffold_100004_1356827,3,120.414
Super-Scaffold_100004_1356801,3,120.414
Super-Scaffold_100004_1356792,3,120.414
Super-Scaffold_100004_1356775,3,120.414
Super-Scaffold_100004_1356774,3,120.414
Super-Scaffold_100004_1356764,3,120.414
Super-Scaffold_100004_1356759,3,120.414
Super-Scaffold_100004_1356755,3,120.5405
Super-Scaffold_100004_1356734,3,120.5405
Super-Scaffold_100004_1286600,3,120.7945
Super-Scaffold_100004_1157048,3,121.048
Super-Scaffold_100004_1090206,3,121.556
Super-Scaffold_100004_998279,3,121.809
Super-Scaffold_100004_616864,3,122.0625
Super-Scaffold_100004_251614,3,122.1895
Super-Scaffold_100004_173743,3,122.1895
Super-Scaffold_100004_173628,3,122.1895
Super-Scaffold_100004_74743,3,122.1895
Super-Scaffold_100021_9003586,3,122.1895
Super-Scaffold_100021_8960784,3,122.1895
Super-Scaffold_100021_8857588,3,122.1895
Super-Scaffold_100021_8857536,3,122.1895
Super-Scaffold_100021_8809678,3,122.1895
Super-Scaffold_100021_8797731,3,122.1895
Super-Scaffold_100021_8525613,3,122.1895
Super-Scaffold_100021_8428543,3,122.316
Super-Scaffold_100021_8367735,3,122.4425
Super-Scaffold_100021_8367687,3,122.4425
Super-Scaffold_100021_8367677,3,122.4425
Super-Scaffold_100021_7836472,3,122.5695
Super-Scaffold_100021_7240419,3,122.5695
Super-Scaffold_100021_6826124,3,126.783
Super-Scaffold_100021_6826108,3,126.783
Super-Scaffold_100021_6826076,3,126.783
Super-Scaffold_100021_6826074,3,126.783
Super-Scaffold_100021_6826065,3,126.783
Super-Scaffold_100021_6753213,3,130.3365
Super-Scaffold_100021_6673922,3,130.9715
Super-Scaffold_100021_6673737,3,130.9715
Super-Scaffold_100021_6673732,3,130.9715
Super-Scaffold_100021_6673690,3,130.9715
Super-Scaffold_100021_6673664,3,130.9715
Super-Scaffold_100021_6673653,3,130.9715
Super-Scaffold_100021_6436850,3,131.992
Super-Scaffold_100021_6361314,3,132.3725
Super-Scaffold_100021_6361201,3,132.3725
Super-Scaffold_100021_6361170,3,132.3725
Super-Scaffold_100021_6361149,3,132.3725
Super-Scaffold_100021_6361084,3,132.3725
Super-Scaffold_100021_5990902,3,133.1365
Super-Scaffold_100021_5937535,3,133.3905
Super-Scaffold_100021_5862980,3,134.4105
Super-Scaffold_100021_5804121,3,135.304
Super-Scaffold_100021_5563071,3,136.197
Super-Scaffold_100021_5373647,3,136.705
Super-Scaffold_100021_5373642,3,136.705
Super-Scaffold_100021_5192798,3,136.8315
Super-Scaffold_100021_5137910,3,136.958
Super-Scaffold_100021_4435028,3,138.1155
Super-Scaffold_100021_4434991,3,138.242
Super-Scaffold_100021_4434925,3,138.242
Super-Scaffold_100021_4351844,3,139.521
Super-Scaffold_100021_4351816,3,139.521
Super-Scaffold_100021_4351745,3,139.521
Super-Scaffold_100021_4351737,3,139.521
Super-Scaffold_100021_4351564,3,139.521
Super-Scaffold_100021_4351534,3,139.521
Super-Scaffold_100021_4351500,3,139.521
Super-Scaffold_100021_4351493,3,139.521
Super-Scaffold_100021_4348849,3,140.671
Super-Scaffold_100021_4348807,3,140.671
Super-Scaffold_100021_4348699,3,140.671
Super-Scaffold_100021_4348667,3,140.671
Super-Scaffold_100021_4341426,3,140.7975
Super-Scaffold_100021_4319524,3,141.178
Super-Scaffold_100021_4196766,3,142.3315
Super-Scaffold_100021_3994511,3,144.394
Super-Scaffold_100021_3994439,3,144.394
Super-Scaffold_100021_3901244,3,145.16
Super-Scaffold_100021_3901201,3,145.16
Super-Scaffold_100021_3867345,3,145.9265
Super-Scaffold_100021_3835977,3,146.1795
Super-Scaffold_100021_3725253,3,146.561
Super-Scaffold_100021_3562428,3,147.712
Super-Scaffold_100021_3338701,3,151.114
Super-Scaffold_100021_3338632,3,151.114
Super-Scaffold_100021_3338549,3,151.114
Super-Scaffold_100021_3338529,3,151.114
Super-Scaffold_100021_3338524,3,151.114
Super-Scaffold_100021_3338480,3,151.114
Super-Scaffold_100021_3338467,3,151.114
Super-Scaffold_100021_3171001,3,154.999
Super-Scaffold_100021_3170997,3,154.999
Super-Scaffold_100021_3052651,3,155.3805
Super-Scaffold_100021_3052346,3,155.3805
Super-Scaffold_100021_3023389,3,155.5075
Super-Scaffold_100021_2922740,3,155.8875
Super-Scaffold_100021_2922651,3,155.8875
Super-Scaffold_100021_2822750,3,156.3975
Super-Scaffold_100021_2755178,3,157.421
Super-Scaffold_100021_2755176,3,157.421
Super-Scaffold_100021_2451487,3,159.4835
Super-Scaffold_100021_2451286,3,159.61
Super-Scaffold_100021_2373106,3,159.991
Super-Scaffold_100021_2343117,3,160.244
Super-Scaffold_100021_2343112,3,160.244
Super-Scaffold_100021_2241148,3,160.3705
Super-Scaffold_100021_2237970,3,160.6235
Super-Scaffold_100021_2237704,3,160.6235
Super-Scaffold_100021_1968722,3,161.005
Super-Scaffold_100021_1932568,3,161.5155
Super-Scaffold_100021_1752979,3,162.2795
Super-Scaffold_100021_1727313,3,162.6615
Super-Scaffold_100021_1713639,3,162.788
Super-Scaffold_100021_1713637,3,162.788
Super-Scaffold_100021_1646298,3,163.423
Super-Scaffold_100021_1597662,3,163.677
Super-Scaffold_100021_1578299,3,163.8035
Super-Scaffold_100021_1578037,3,163.93
Super-Scaffold_100021_1408115,3,164.0565
Super-Scaffold_100021_1333966,3,164.9525
Super-Scaffold_100021_1333951,3,164.9525
Super-Scaffold_100021_1333935,3,164.9525
Super-Scaffold_100021_1333889,3,164.9525
Super-Scaffold_100021_1333874,3,165.079
Super-Scaffold_100021_1329718,3,165.46
Super-Scaffold_100021_1015007,3,168.054
Super-Scaffold_100021_832029,3,168.4355
Super-Scaffold_100021_725711,3,168.943
Super-Scaffold_100021_661189,3,169.712
Super-Scaffold_100021_561615,3,170.612
Super-Scaffold_100021_169205,3,171.12
Super-Scaffold_100021_169174,3,171.12
Super-Scaffold_100021_132244,3,171.12
Super-Scaffold_100034_4137748,4,0
Super-Scaffold_100034_4087367,4,0
Super-Scaffold_100034_3996198,4,0.1265
Super-Scaffold_100034_3890118,4,0.3805
Super-Scaffold_100034_3879155,4,0.3805
Super-Scaffold_100034_3879119,4,0.3805
Super-Scaffold_100034_3838510,4,0.507
Super-Scaffold_100034_3833375,4,0.507
Super-Scaffold_100034_3833361,4,0.507
Super-Scaffold_100034_3833191,4,0.507
Super-Scaffold_100034_3827724,4,0.507
Super-Scaffold_100034_3763163,4,0.6335
Super-Scaffold_100034_3755229,4,0.6335
Super-Scaffold_100034_3750125,4,0.6335
Super-Scaffold_100034_3750081,4,0.6335
Super-Scaffold_100034_3749972,4,0.6335
Super-Scaffold_100034_3738447,4,0.887
Super-Scaffold_100034_3608490,4,1.2675
Super-Scaffold_100034_3608458,4,1.2675
Super-Scaffold_100034_3572981,4,1.2675
Super-Scaffold_100034_3552543,4,1.394
Super-Scaffold_100034_3551496,4,1.776
Super-Scaffold_100034_3551481,4,1.776
Super-Scaffold_100034_3423721,4,2.2845
Super-Scaffold_100034_3377337,4,2.792
Super-Scaffold_100034_3377308,4,3.046
Super-Scaffold_100034_3295679,4,3.426
Super-Scaffold_100034_3295660,4,3.5525
Super-Scaffold_100034_3295655,4,3.5525
Super-Scaffold_100034_3294881,4,3.679
Super-Scaffold_100034_3294875,4,3.679
Super-Scaffold_100034_3294865,4,3.679
Super-Scaffold_100034_3294859,4,3.679
Super-Scaffold_100034_3275350,4,3.806
Super-Scaffold_100034_3207491,4,4.4425
Super-Scaffold_100034_3141593,4,4.951
Super-Scaffold_100034_3141584,4,4.951
Super-Scaffold_100034_3141571,4,4.951
Super-Scaffold_100034_3141498,4,4.951
Super-Scaffold_100034_3141492,4,4.951
Super-Scaffold_100034_3141343,4,5.0775
Super-Scaffold_100034_3137449,4,5.0775
Super-Scaffold_100034_3130699,4,5.0775
Super-Scaffold_100034_3123599,4,5.458
Super-Scaffold_100034_3123592,4,5.458
Super-Scaffold_100034_3123548,4,5.458
Super-Scaffold_100034_3123544,4,5.458
Super-Scaffold_100034_3011770,4,6.351
Super-Scaffold_100034_2961781,4,6.605
Super-Scaffold_100034_2937629,4,6.7315
Super-Scaffold_100034_2937324,4,6.7315
Super-Scaffold_100034_2923613,4,6.9855
Super-Scaffold_100034_2868158,4,8.1365
Super-Scaffold_100034_2868015,4,8.1365
Super-Scaffold_100034_2868006,4,8.1365
Super-Scaffold_100034_2857491,4,8.1365
Super-Scaffold_100034_2857392,4,8.1365
Super-Scaffold_100034_2817599,4,8.517
Super-Scaffold_100034_2669121,4,10.3225
Super-Scaffold_100034_2657738,4,10.3225
Super-Scaffold_100034_2578034,4,10.8305
Super-Scaffold_100034_2294632,4,13.8245
Super-Scaffold_100034_2294621,4,13.8245
Super-Scaffold_100034_2294608,4,13.8245
Super-Scaffold_100034_2294370,4,13.8245
Super-Scaffold_100034_2294363,4,13.8245
Super-Scaffold_100034_2289057,4,14.0775
Super-Scaffold_100034_2125664,4,14.0775
Super-Scaffold_100034_2036572,4,14.847
Super-Scaffold_100034_2036546,4,14.847
Super-Scaffold_100034_2036434,4,15.227
Super-Scaffold_100034_2036428,4,15.227
Super-Scaffold_100034_2036409,4,15.227
Super-Scaffold_100034_2036395,4,15.227
Super-Scaffold_100034_1966554,4,15.993
Super-Scaffold_100034_1937815,4,16.247
Super-Scaffold_100034_1808696,4,17.6555
Super-Scaffold_100034_1808663,4,17.6555
Super-Scaffold_100034_1808562,4,17.6555
Super-Scaffold_100034_1808547,4,17.6555
Super-Scaffold_100034_1808522,4,17.6555
Super-Scaffold_100034_1808435,4,18.037
Super-Scaffold_100034_1808217,4,18.037
Super-Scaffold_100034_1783675,4,18.937
Super-Scaffold_100034_1783667,4,18.937
Super-Scaffold_100034_1783659,4,18.937
Super-Scaffold_100034_1783640,4,18.937
Super-Scaffold_100034_1783636,4,18.937
Super-Scaffold_100034_1783632,4,18.937
Super-Scaffold_100034_1783602,4,19.064
Super-Scaffold_100034_1783601,4,19.064
Super-Scaffold_100034_1783592,4,19.064
Super-Scaffold_100034_1783586,4,19.064
Super-Scaffold_100034_1783570,4,19.064
Super-Scaffold_100034_1771673,4,20.734
Super-Scaffold_100034_1771652,4,20.734
Super-Scaffold_100034_1771636,4,20.734
Super-Scaffold_100034_1771635,4,20.734
Super-Scaffold_100034_1771630,4,20.734
Super-Scaffold_100034_1771610,4,20.734
Super-Scaffold_100034_1771482,4,20.9875
Super-Scaffold_100034_1770742,4,21.2415
Super-Scaffold_100034_1770727,4,21.2415
Super-Scaffold_100034_1770656,4,21.2415
Super-Scaffold_100034_1687991,4,21.6215
Super-Scaffold_100034_1655612,4,21.875
Super-Scaffold_100034_1512538,4,23.2875
Super-Scaffold_100034_1434832,4,23.414
Super-Scaffold_100034_1434695,4,23.414
Super-Scaffold_100034_1407856,4,23.414
Super-Scaffold_100034_1364930,4,23.414
Super-Scaffold_100034_1364878,4,23.414
Super-Scaffold_100034_1364706,4,23.414
Super-Scaffold_100034_1254062,4,24.4375
Super-Scaffold_100034_1252009,4,24.564
Super-Scaffold_100034_1209972,4,25.327
Super-Scaffold_100034_1168969,4,25.58
Super-Scaffold_100034_995957,4,25.58
Super-Scaffold_100034_995927,4,25.58
Super-Scaffold_100034_829543,4,26.86
Super-Scaffold_100034_829526,4,26.86
Super-Scaffold_100034_772194,4,27.367
Super-Scaffold_100034_207778,4,30.6365
Super-Scaffold_100034_199904,4,30.7635
Super-Scaffold_100034_199724,4,30.7635
Super-Scaffold_100034_41245,4,31.913
Super-Scaffold_100015_11515724,4,32.8065
Super-Scaffold_100015_11515713,4,32.8065
Super-Scaffold_100015_11515604,4,32.8065
Super-Scaffold_100015_11515555,4,32.8065
Super-Scaffold_100015_11515527,4,32.8065
Super-Scaffold_100015_11447475,4,33.443
Super-Scaffold_100015_11270567,4,34.2065
Super-Scaffold_100015_11270449,4,34.333
Super-Scaffold_100015_10739545,4,36.927
Super-Scaffold_100015_10739319,4,36.927
Super-Scaffold_100015_10580821,4,37.436
Super-Scaffold_100015_10547784,4,37.816
Super-Scaffold_100015_10538635,4,37.816
Super-Scaffold_100015_10411833,4,38.58
Super-Scaffold_100015_10343655,4,38.7065
Super-Scaffold_100015_10288711,4,38.833
Super-Scaffold_100015_10244272,4,38.833
Super-Scaffold_100015_10244193,4,38.833
Super-Scaffold_100015_10156968,4,39.087
Super-Scaffold_100015_10067439,4,39.595
Super-Scaffold_100015_10067431,4,39.7215
Super-Scaffold_100015_10067378,4,39.7215
Super-Scaffold_100015_10067168,4,39.7215
Super-Scaffold_100015_10067152,4,39.7215
Super-Scaffold_100015_9914595,4,41.261
Super-Scaffold_100015_9880874,4,41.3875
Super-Scaffold_100015_9880664,4,41.3875
Super-Scaffold_100015_9627997,4,41.6415
Super-Scaffold_100015_9543408,4,42.541
Super-Scaffold_100015_9005908,4,45.014
Super-Scaffold_100015_9005887,4,45.014
Super-Scaffold_100015_9005794,4,45.1405
Super-Scaffold_100015_9005698,4,45.1405
Super-Scaffold_100015_9005604,4,45.1405
Super-Scaffold_100015_9005597,4,45.1405
Super-Scaffold_100015_8923823,4,45.776
Super-Scaffold_100015_8828725,4,46.158
Super-Scaffold_100015_8688969,4,46.921
Super-Scaffold_100015_8688909,4,46.921
Super-Scaffold_100015_8610942,4,48.071
Super-Scaffold_100015_8547872,4,48.4515
Super-Scaffold_100015_8026091,4,51.4435
Super-Scaffold_100015_7783123,4,52.0785
Super-Scaffold_100015_7782869,4,52.0785
Super-Scaffold_100015_7158215,4,55.477
Super-Scaffold_100015_6917495,4,57.1465
Super-Scaffold_100015_6897957,4,57.273
Super-Scaffold_100015_6897911,4,57.273
Super-Scaffold_100015_6897835,4,57.273
Super-Scaffold_100015_6897810,4,57.273
Super-Scaffold_100015_6868144,4,57.5265
Super-Scaffold_100015_6868033,4,57.5265
Super-Scaffold_100015_6867719,4,57.6535
Super-Scaffold_100015_6867375,4,57.6535
Super-Scaffold_100015_6863025,4,57.6535
Super-Scaffold_100015_6841030,4,58.0335
Super-Scaffold_100015_6839464,4,58.0335
Super-Scaffold_100015_6741815,4,58.542
Super-Scaffold_100015_6603352,4,58.542
Super-Scaffold_100015_6477933,4,58.9225
Super-Scaffold_100015_6425215,4,59.3025
Super-Scaffold_100015_6425212,4,59.429
Super-Scaffold_100015_6270249,4,59.6825
Super-Scaffold_100015_6205121,4,60.19
Super-Scaffold_100015_6148445,4,61.34
Super-Scaffold_100015_5915558,4,61.4665
Super-Scaffold_100015_5915488,4,61.4665
Super-Scaffold_100015_5865331,4,61.9745
Super-Scaffold_100015_5865198,4,61.9745
Super-Scaffold_100015_5865196,4,61.9745
Super-Scaffold_100015_5865194,4,61.9745
Super-Scaffold_100015_5865187,4,61.9745
Super-Scaffold_100015_5865179,4,61.9745
Super-Scaffold_100015_5864815,4,62.4825
Super-Scaffold_100015_5864762,4,62.4825
Super-Scaffold_100015_5864694,4,62.6095
Super-Scaffold_100015_5864670,4,62.6095
Super-Scaffold_100015_5863916,4,62.9915
Super-Scaffold_100015_5843511,4,62.9915
Super-Scaffold_100015_5842390,4,63.118
Super-Scaffold_100015_5789663,4,63.118
Super-Scaffold_100015_5783016,4,63.2445
Super-Scaffold_100015_5782952,4,63.2445
Super-Scaffold_100015_5782926,4,63.2445
Super-Scaffold_100015_5782871,4,63.2445
Super-Scaffold_100015_5641716,4,64.0105
Super-Scaffold_100015_5499492,4,64.7765
Super-Scaffold_100015_5499413,4,64.7765
Super-Scaffold_100015_5499408,4,64.7765
Super-Scaffold_100015_5499263,4,64.7765
Super-Scaffold_100015_5499216,4,64.7765
Super-Scaffold_100015_5499186,4,64.7765
Super-Scaffold_100015_5492828,4,65.2865
Super-Scaffold_100015_5492763,4,65.2865
Super-Scaffold_100015_5492525,4,65.2865
Super-Scaffold_100015_5454319,4,65.668
Super-Scaffold_100015_5454098,4,65.668
Super-Scaffold_100015_5380736,4,66.0485
Super-Scaffold_100015_5306968,4,66.1755
Super-Scaffold_100015_5306950,4,66.1755
Super-Scaffold_100015_5294976,4,66.4285
Super-Scaffold_100015_5294912,4,66.4285
Super-Scaffold_100015_5236910,4,67.065
Super-Scaffold_100015_5222989,4,67.065
Super-Scaffold_100015_5222936,4,67.065
Super-Scaffold_100015_5222909,4,67.065
Super-Scaffold_100015_4928244,4,67.573
Super-Scaffold_100015_4905900,4,67.573
Super-Scaffold_100015_4892072,4,67.6995
Super-Scaffold_100015_4866413,4,67.9525
Super-Scaffold_100015_4866364,4,67.9525
Super-Scaffold_100015_4866304,4,67.9525
Super-Scaffold_100015_4866297,4,67.9525
Super-Scaffold_100015_4738490,4,68.079
Super-Scaffold_100015_4595795,4,68.2055
Super-Scaffold_100015_4595716,4,68.332
Super-Scaffold_100015_4466961,4,68.8405
Super-Scaffold_100015_4466945,4,68.8405
Super-Scaffold_100015_4432591,4,69.476
Super-Scaffold_100015_4246085,4,69.476
Super-Scaffold_100015_4178790,4,69.6025
Super-Scaffold_100015_4171760,4,70.113
Super-Scaffold_100015_4015453,4,71.1335
Super-Scaffold_100015_4015452,4,71.1335
Super-Scaffold_100015_4015341,4,71.1335
Super-Scaffold_100015_4015285,4,71.1335
Super-Scaffold_100015_3980711,4,71.2605
Super-Scaffold_100015_3980709,4,71.2605
Super-Scaffold_100015_3973384,4,71.641
Super-Scaffold_100015_3973273,4,71.641
Super-Scaffold_100015_3841657,4,71.7675
Super-Scaffold_100015_3841544,4,71.7675
Super-Scaffold_100015_3841449,4,71.894
Super-Scaffold_100015_3841351,4,71.894
Super-Scaffold_100015_3837122,4,72.0205
Super-Scaffold_100015_3744218,4,72.529
Super-Scaffold_100015_3632836,4,72.909
Super-Scaffold_100015_3632825,4,72.909
Super-Scaffold_100015_3454811,4,73.8025
Super-Scaffold_100015_3420112,4,74.0565
Super-Scaffold_100015_3199390,4,74.948
Super-Scaffold_100015_3199277,4,74.948
Super-Scaffold_100015_3185210,4,74.948
Super-Scaffold_100015_3183810,4,75.202
Super-Scaffold_100015_3183783,4,75.202
Super-Scaffold_100015_3145419,4,75.455
Super-Scaffold_100015_2662609,4,75.963
Super-Scaffold_100015_2662370,4,76.47
Super-Scaffold_100015_2314900,4,77.3625
Super-Scaffold_100015_2141836,4,78.907
Super-Scaffold_100015_1972569,4,79.417
Super-Scaffold_100015_1871946,4,79.7975
Super-Scaffold_100015_1871874,4,79.9245
Super-Scaffold_100015_1591457,4,80.3045
Super-Scaffold_100015_1555362,4,80.813
Super-Scaffold_100015_1555321,4,80.813
Super-Scaffold_100015_1550488,4,80.9395
Super-Scaffold_100015_1544163,4,81.066
Super-Scaffold_100015_1092700,4,81.574
Super-Scaffold_100015_1092697,4,81.574
Super-Scaffold_100015_817668,4,81.574
Super-Scaffold_100015_717133,4,81.574
Super-Scaffold_100015_717034,4,81.574
Super-Scaffold_100015_555110,4,81.8275
Super-Scaffold_100015_554832,4,81.8275
Super-Scaffold_100015_382040,4,81.8275
Super-Scaffold_100015_230604,4,81.8275
Super-Scaffold_100015_230494,4,81.8275
Super-Scaffold_100015_62106,4,81.954
Super-Scaffold_100015_62008,4,81.954
Super-Scaffold_100039_2284112,4,82.85
Super-Scaffold_100039_2284071,4,82.85
Super-Scaffold_100039_2284068,4,82.85
Super-Scaffold_100039_2284048,4,82.85
Super-Scaffold_100039_2284042,4,82.85
Super-Scaffold_100039_2283837,4,82.85
Super-Scaffold_100039_2283823,4,82.85
Super-Scaffold_100039_2082875,4,83.4865
Super-Scaffold_100039_2082702,4,83.4865
Super-Scaffold_100039_2082692,4,83.4865
Super-Scaffold_100039_1640088,4,83.995
Super-Scaffold_100039_1556195,4,84.122
Super-Scaffold_100039_1556158,4,84.122
Super-Scaffold_100039_1531147,4,84.122
Super-Scaffold_100039_1531140,4,84.122
Super-Scaffold_100039_1130974,4,84.2485
Super-Scaffold_100039_690649,4,84.2485
Super-Scaffold_100039_225049,4,84.2485
Super-Scaffold_110_348962,4,84.2485
Super-Scaffold_110_414929,4,84.2485
Super-Scaffold_110_537821,4,84.2485
Super-Scaffold_110_590921,4,84.2485
Super-Scaffold_110_666139,4,84.2485
Super-Scaffold_110_783145,4,84.2485
Super-Scaffold_110_783528,4,84.2485
Super-Scaffold_110_834989,4,84.2485
Super-Scaffold_110_901305,4,84.2485
Super-Scaffold_110_915100,4,84.2485
Super-Scaffold_110_915167,4,84.2485
Super-Scaffold_110_931218,4,84.375
Super-Scaffold_110_979140,4,84.5015
Super-Scaffold_110_979148,4,84.5015
Super-Scaffold_110_979152,4,84.5015
Super-Scaffold_110_1177429,4,84.628
Super-Scaffold_110_1177443,4,84.628
Super-Scaffold_110_1238023,4,84.628
Super-Scaffold_110_1241355,4,84.7545
Super-Scaffold_110_1241531,4,84.7545
Super-Scaffold_110_1261168,4,84.7545
Super-Scaffold_100046_34337,4,84.7545
Super-Scaffold_100046_34401,4,84.7545
Super-Scaffold_100046_72952,4,84.7545
Super-Scaffold_100046_73001,4,84.7545
Super-Scaffold_100046_73861,4,84.7545
Super-Scaffold_100046_182377,4,84.7545
Super-Scaffold_100046_183056,4,84.881
Super-Scaffold_100046_201331,4,84.881
Super-Scaffold_100046_201363,4,84.881
Super-Scaffold_100046_351048,4,84.881
Super-Scaffold_100046_440520,4,84.881
Super-Scaffold_100046_440927,4,84.881
Super-Scaffold_100046_441222,4,84.881
Super-Scaffold_100046_504754,4,84.881
Super-Scaffold_100046_504890,4,85.008
Super-Scaffold_100046_560064,4,85.008
Super-Scaffold_100046_712738,4,86.5635
Super-Scaffold_100046_712740,4,86.5635
Super-Scaffold_100046_712744,4,86.5635
Super-Scaffold_100046_712797,4,86.5635
Super-Scaffold_100046_755052,4,87.0715
Super-Scaffold_100046_755148,4,87.0715
Super-Scaffold_100046_783624,4,89.415
Super-Scaffold_100046_783634,4,89.5415
Super-Scaffold_100046_783648,4,89.5415
Super-Scaffold_100046_783654,4,89.5415
Super-Scaffold_100046_783690,4,89.668
Super-Scaffold_100046_783697,4,89.668
Super-Scaffold_100046_783719,4,89.668
Super-Scaffold_100046_783720,4,89.668
Super-Scaffold_100046_789992,4,92.66
Super-Scaffold_100046_790083,4,92.7865
Super-Scaffold_100046_790085,4,92.7865
Super-Scaffold_100046_798442,4,93.04
Super-Scaffold_100046_798568,4,93.04
Super-Scaffold_100046_798599,4,93.04
Super-Scaffold_100046_799624,4,93.42
Super-Scaffold_100046_799664,4,93.42
Super-Scaffold_100046_799713,4,93.42
Super-Scaffold_100046_799716,4,93.673
Super-Scaffold_100046_799727,4,93.673
Super-Scaffold_100046_799962,4,94.5655
Super-Scaffold_100046_799970,4,94.5655
Super-Scaffold_100046_799991,4,94.5655
Super-Scaffold_100046_799993,4,94.5655
Super-Scaffold_100046_800011,4,94.5655
Super-Scaffold_100046_853989,4,94.9455
Super-Scaffold_100040_136126,4,95.072
Super-Scaffold_100040_136216,4,95.072
Super-Scaffold_100040_136379,4,95.072
Super-Scaffold_100040_190082,4,95.072
Super-Scaffold_100040_190089,4,95.072
Super-Scaffold_100040_560148,4,95.1985
Super-Scaffold_100040_560234,4,95.1985
Super-Scaffold_100040_560236,4,95.1985
Super-Scaffold_100040_560275,4,95.1985
Super-Scaffold_100040_584404,4,95.1985
Super-Scaffold_100040_584551,4,95.1985
Super-Scaffold_100040_584552,4,95.1985
Super-Scaffold_100040_680567,4,95.325
Super-Scaffold_100040_680610,4,95.325
